47783.2,1,37.8131739,-122.44085,40.38,2,37.8127681,-122.4405066,39.87
47783.4,1,37.8131956,-122.4408115,40.4,2,37.8127929,-122.4404717,40.18
47783.6,1,37.8132174,-122.4407728,40.52,2,37.8128178,-122.4404367,40.55
47783.8,1,37.8132391,-122.4407343,40.58,2,37.8128427,-122.4404013,40.23
47784,1,37.8132613,-122.4406959,40.56,2,37.8128675,-122.4403662,40.25
47784.2,1,37.8132841,-122.4406581,40.59,2,37.8128921,-122.4403304,40.76
47784.4,1,37.813307,-122.4406205,40.6,2,37.8129166,-122.4402942,40.59
47784.6,1,37.8133301,-122.4405828,40.76,2,37.812941,-122.4402581,40.84
47784.8,1,37.8133531,-122.440545,40.89,2,37.8129655,-122.4402219,40.7
47785,1,37.8133763,-122.440507,41.07,2,37.8129894,-122.4401856,40.83
47785.2,1,37.8133996,-122.4404688,41.14,2,37.8130133,-122.4401487,40.71
47785.4,1,37.8134229,-122.4404307,41.13,2,37.8130373,-122.440112,40.37
47785.6,1,37.8134463,-122.4403926,41.21,2,37.8130614,-122.4400751,40.76
47785.8,1,37.8134697,-122.4403547,41.25,2,37.8130855,-122.4400381,41.25
47786,1,37.8134932,-122.4403166,41.2,2,37.8131096,-122.4400012,41.29
47786.2,1,37.8135167,-122.4402785,41.14,2,37.8131338,-122.4399638,41.28
47786.4,1,37.8135399,-122.4402403,41.19,2,37.8131578,-122.4399262,41.12
47786.6,1,37.8135632,-122.4402021,41.24,2,37.8131817,-122.4398878,41.84
47786.8,1,37.8135863,-122.4401637,41.39,2,37.8132056,-122.4398491,42.37
47787,1,37.8136094,-122.440125,41.37,2,37.8132291,-122.4398102,42.52
47787.2,1,37.8136324,-122.4400862,41.38,2,37.8132533,-122.4397712,42.38
47787.4,1,37.8136552,-122.4400473,41.46,2,37.8132774,-122.4397321,41.85
47787.6,1,37.813678,-122.4400083,41.48,2,37.8133014,-122.4396929,42.46
47787.8,1,37.8137008,-122.4399694,41.51,2,37.8133254,-122.4396538,41.91
47788,1,37.8137237,-122.4399303,41.6,2,37.8133488,-122.439615,42.18
47788.2,1,37.8137468,-122.4398911,41.7,2,37.8133723,-122.4395757,42.05
47788.4,1,37.8137698,-122.4398518,41.79,2,37.8133953,-122.4395362,41.71
47788.6,1,37.8137928,-122.4398127,41.73,2,37.8134175,-122.439496,41.47
47788.8,1,37.8138158,-122.4397735,41.68,2,37.8134394,-122.4394558,41.46
47789,1,37.8138392,-122.4397348,41.62,2,37.8134603,-122.4394154,41.72
47789.2,1,37.8138631,-122.4396964,41.73,2,37.8134808,-122.4393741,41.64
47789.4,1,37.8138869,-122.4396581,41.63,2,37.8135005,-122.4393323,41.69
47789.6,1,37.8139109,-122.4396199,41.66,2,37.8135194,-122.4392898,41.73
47789.8,1,37.8139349,-122.4395817,41.93,2,37.8135375,-122.4392465,42.04
47790,1,37.8139593,-122.4395436,41.85,2,37.813554,-122.4392027,41.89
47790.2,1,37.8139838,-122.4395057,41.78,2,37.8135707,-122.4391582,41.95
47790.4,1,37.814008,-122.4394675,41.89,2,37.8135875,-122.4391137,41.77
47790.6,1,37.8140324,-122.4394296,41.82,2,37.8136043,-122.439069,42.94
47790.8,1,37.8140566,-122.4393915,41.67,2,37.8136212,-122.4390244,42.18
47791,1,37.8140809,-122.4393537,41.56,2,37.8136379,-122.4389805,41.58
47791.2,1,37.8141056,-122.4393161,41.6,2,37.8136559,-122.438937,41.63
47791.4,1,37.8141298,-122.4392782,41.66,2,37.8136753,-122.4388949,41.37
47791.6,1,37.8141534,-122.4392397,41.7,2,37.8136957,-122.4388541,40.97
47791.8,1,37.8141767,-122.4392008,41.68,2,37.8137166,-122.4388138,41.17
47792,1,37.8141995,-122.4391615,41.74,2,37.8137374,-122.4387746,40.53
47792.2,1,37.8142221,-122.4391218,41.68,2,37.813759,-122.4387357,40.47
47792.4,1,37.8142446,-122.4390821,41.64,2,37.8137806,-122.4386971,40.33
47792.6,1,37.8142671,-122.4390426,41.7,2,37.8138022,-122.4386585,40.61
47792.8,1,37.8142902,-122.4390033,41.84,2,37.8138236,-122.4386197,40.49
47793,1,37.8143135,-122.4389643,41.78,2,37.8138438,-122.4385807,40.35
47793.2,1,37.814337,-122.4389255,41.71,2,37.8138644,-122.4385413,40.75
47793.4,1,37.8143605,-122.4388866,41.78,2,37.8138847,-122.4385014,40.68
47793.6,1,37.814384,-122.4388479,41.77,2,37.8139048,-122.4384613,40.33
47793.8,1,37.8144076,-122.4388091,41.7,2,37.8139247,-122.438421,40.67
47794,1,37.8144312,-122.4387707,41.64,2,37.813944,-122.4383808,40.71
47794.2,1,37.814455,-122.4387323,41.71,2,37.8139639,-122.4383404,40.55
47794.4,1,37.8144789,-122.4386939,41.66,2,37.8139844,-122.4383004,40.76
47794.6,1,37.8145028,-122.4386556,41.67,2,37.8140051,-122.4382605,40.91
47794.8,1,37.8145267,-122.4386172,41.73,2,37.814026,-122.4382211,40.3
47795,1,37.8145505,-122.4385788,41.73,2,37.814047,-122.4381823,40.24
47795.2,1,37.8145742,-122.4385402,41.68,2,37.814069,-122.4381437,40.47
47795.4,1,37.8145978,-122.4385016,41.73,2,37.8140914,-122.4381057,40.47
47795.6,1,37.8146212,-122.4384627,41.77,2,37.8141144,-122.4380682,40.65
47795.8,1,37.8146445,-122.4384237,41.86,2,37.8141378,-122.438031,40.57
47796,1,37.8146679,-122.4383848,41.67,2,37.8141607,-122.4379941,40.99
47796.2,1,37.8146918,-122.4383464,41.58,2,37.8141842,-122.4379568,40.81
47796.4,1,37.8147159,-122.4383083,41.71,2,37.8142077,-122.4379192,41.45
47796.6,1,37.8147399,-122.4382703,41.65,2,37.8142309,-122.4378815,41.14
47796.8,1,37.8147639,-122.438232,41.73,2,37.8142543,-122.4378437,41.02
47797,1,37.8147878,-122.4381936,41.86,2,37.8142771,-122.4378059,41.18
47797.2,1,37.8148117,-122.438155,41.91,2,37.8143001,-122.4377675,41.35
47797.4,1,37.8148353,-122.4381161,41.81,2,37.8143231,-122.437729,41.58
47797.6,1,37.8148589,-122.4380773,41.97,2,37.8143461,-122.4376905,41.43
47797.8,1,37.8148826,-122.4380387,41.78,2,37.814369,-122.4376518,41.29
47798,1,37.8149061,-122.438,41.6,2,37.8143912,-122.437613,41.42
47798.2,1,37.8149297,-122.4379615,41.48,2,37.8144134,-122.4375734,41.25
47798.4,1,37.814953,-122.437923,41.45,2,37.8144356,-122.4375334,41.92
47798.6,1,37.8149765,-122.4378846,41.37,2,37.8144574,-122.4374931,42.26
47798.8,1,37.8150001,-122.4378465,41.46,2,37.8144789,-122.4374524,41.78
47799,1,37.8150237,-122.4378082,41.48,2,37.8144996,-122.4374117,41.73
47799.2,1,37.8150477,-122.4377701,41.58,2,37.8145209,-122.4373711,41.89
47799.4,1,37.8150718,-122.4377322,41.63,2,37.8145424,-122.4373307,41.29
47799.6,1,37.8150962,-122.4376946,41.55,2,37.814564,-122.4372905,41.6
47799.8,1,37.8151206,-122.4376571,41.41,2,37.8145861,-122.437251,41.47
47800,1,37.8151447,-122.4376195,41.28,2,37.8146085,-122.4372127,40.9
47800.2,1,37.8151686,-122.4375814,41.41,2,37.8146321,-122.4371752,40.73
47800.4,1,37.815192,-122.4375431,41.42,2,37.814656,-122.4371382,41.05
47800.6,1,37.8152154,-122.4375047,41.32,2,37.8146798,-122.4371014,40.45
47800.8,1,37.8152388,-122.4374666,41.27,2,37.8147035,-122.4370644,40.43
47801,1,37.8152625,-122.4374287,41.25,2,37.8147267,-122.4370272,40.69
47801.2,1,37.8152864,-122.437391,41.32,2,37.8147502,-122.43699,40.81
47801.4,1,37.8153104,-122.4373535,41.25,2,37.8147739,-122.436953,40.37
47801.6,1,37.8153344,-122.4373159,41.27,2,37.8147974,-122.4369158,40.71
47801.8,1,37.8153582,-122.437278,41.3,2,37.8148211,-122.4368785,40.35
47802,1,37.8153819,-122.43724,41.43,2,37.8148449,-122.4368416,40.87
47802.2,1,37.8154054,-122.4372015,41.47,2,37.8148693,-122.4368051,40.6
47802.4,1,37.8154285,-122.4371628,41.32,2,37.8148947,-122.4367697,40.85
47802.6,1,37.8154514,-122.437124,41.4,2,37.8149205,-122.436735,40.56
47802.8,1,37.8154744,-122.4370853,41.31,2,37.8149465,-122.4367004,40.8
47803,1,37.8154973,-122.4370468,41.19,2,37.8149724,-122.4366654,40.86
47803.2,1,37.8155206,-122.4370084,41.08,2,37.8149988,-122.4366307,41.17
47803.4,1,37.8155439,-122.4369704,41.05,2,37.8150256,-122.4365962,41.65
47803.6,1,37.8155675,-122.4369328,40.93,2,37.8150527,-122.4365618,41.51
47803.8,1,37.815591,-122.4368954,40.81,2,37.8150799,-122.4365272,41.74
47804,1,37.8156145,-122.436858,40.77,2,37.8151072,-122.4364918,41.95
47804.2,1,37.815638,-122.4368204,40.68,2,37.8151346,-122.4364567,42.03
47804.4,1,37.8156613,-122.436783,40.63,2,37.8151625,-122.4364223,41.77
47804.6,1,37.8156848,-122.4367459,40.55,2,37.8151907,-122.4363884,41.73
47804.8,1,37.8157088,-122.4367095,40.53,2,37.8152189,-122.4363548,41.86
47805,1,37.8157329,-122.4366732,40.51,2,37.8152474,-122.436321,41.91
47805.2,1,37.8157575,-122.4366368,40.67,2,37.8152754,-122.4362872,41.98
47805.4,1,37.8157818,-122.4366004,40.79,2,37.8153033,-122.4362531,41.72
47805.6,1,37.8158062,-122.436564,40.84,2,37.8153308,-122.4362186,41.98
47805.8,1,37.8158306,-122.4365274,40.91,2,37.8153577,-122.4361834,41.77
47806,1,37.815855,-122.4364909,40.9,2,37.8153842,-122.4361472,42.1
47806.2,1,37.8158797,-122.4364543,40.76,2,37.8154097,-122.4361103,41.82
47806.4,1,37.8159041,-122.4364179,40.72,2,37.8154345,-122.4360728,41.85
47806.6,1,37.8159285,-122.4363817,40.64,2,37.8154585,-122.4360346,41.58
47806.8,1,37.8159527,-122.4363454,40.54,2,37.8154816,-122.4359957,41.12
47807,1,37.8159768,-122.436309,40.62,2,37.8155037,-122.4359556,41.32
47807.2,1,37.816001,-122.4362722,40.73,2,37.8155253,-122.4359155,41.9
47807.4,1,37.8160247,-122.4362353,40.64,2,37.8155468,-122.4358751,41.81
47807.6,1,37.816048,-122.4361981,40.54,2,37.8155683,-122.4358347,41.66
47807.8,1,37.8160714,-122.4361611,40.35,2,37.8155903,-122.4357948,41.42
47808,1,37.8160951,-122.4361247,40.24,2,37.8156133,-122.4357556,41.73
47808.2,1,37.816119,-122.4360882,40.24,2,37.8156371,-122.4357177,41.65
47808.4,1,37.8161427,-122.4360521,40.1,2,37.8156617,-122.4356808,41.56
47808.6,1,37.8161664,-122.436016,40.04,2,37.815687,-122.4356448,41.41
47808.8,1,37.8161902,-122.4359801,40.07,2,37.8157131,-122.4356097,41.3
47809,1,37.8162139,-122.435944,40.14,2,37.8157408,-122.4355762,41.05
47809.2,1,37.8162379,-122.4359078,40.25,2,37.8157685,-122.4355436,40.74
47809.4,1,37.8162621,-122.435872,40.24,2,37.815796,-122.4355109,41.09
47809.6,1,37.8162865,-122.4358364,40.23,2,37.8158234,-122.4354781,40.6
47809.8,1,37.816311,-122.435801,40.32,2,37.8158507,-122.435445,40.74
47810,1,37.8163358,-122.4357657,40.45,2,37.8158782,-122.4354118,40.79
47810.2,1,37.8163608,-122.43573,40.51,2,37.8159049,-122.435378,41.06
47810.4,1,37.8163857,-122.4356945,40.5,2,37.8159312,-122.4353437,40.84
47810.6,1,37.8164104,-122.4356591,40.37,2,37.8159568,-122.4353085,41.08
47810.8,1,37.8164351,-122.4356236,40.32,2,37.8159818,-122.4352727,41.04
47811,1,37.8164596,-122.435588,40.46,2,37.816007,-122.4352369,40.83
47811.2,1,37.8164841,-122.4355518,40.64,2,37.8160305,-122.4351996,40.67
47811.4,1,37.8165083,-122.4355153,40.7,2,37.8160538,-122.4351623,40.76
47811.6,1,37.8165325,-122.4354788,40.73,2,37.8160773,-122.4351253,40.54
47811.8,1,37.8165567,-122.4354423,40.7,2,37.8161012,-122.4350888,40.2
47812,1,37.8165813,-122.4354062,40.66,2,37.816127,-122.4350538,40.33
47812.2,1,37.8166062,-122.4353703,40.64,2,37.8161526,-122.4350192,40.87
47812.4,1,37.8166314,-122.435335,40.71,2,37.8161793,-122.4349858,40.42
47812.6,1,37.8166569,-122.4353001,40.68,2,37.8162066,-122.4349535,40.39
47812.8,1,37.8166828,-122.4352656,40.59,2,37.8162341,-122.4349212,40.84
47813,1,37.8167086,-122.435231,40.7,2,37.8162627,-122.4348897,40.81
47813.2,1,37.8167344,-122.435196,40.82,2,37.8162901,-122.4348572,40.48
47813.4,1,37.8167601,-122.435161,40.84,2,37.8162901,-122.4348572,40.48
47813.6,1,37.8167859,-122.435126,40.76,2,37.8163172,-122.4348247,40.57
47813.8,1,37.8168113,-122.4350911,40.63,2,37.816344,-122.4347916,40.66
47814,1,37.8168367,-122.435056,40.63,2,37.8163705,-122.434758,41.23
47814.2,1,37.8168621,-122.4350206,40.67,2,37.8163974,-122.4347246,40.24
47814.4,1,37.8168874,-122.4349853,40.61,2,37.8164229,-122.4346899,40.29
47814.6,1,37.8169125,-122.4349501,40.46,2,37.8164478,-122.4346546,40.35
47814.8,1,37.8169377,-122.4349151,40.42,2,37.8164722,-122.4346185,40.47
47815,1,37.8169629,-122.4348802,40.23,2,37.8164963,-122.4345821,41.03
47815.2,1,37.8169879,-122.4348453,40.1,2,37.8165213,-122.4345462,40.89
47815.4,1,37.8170129,-122.4348105,40.12,2,37.8165454,-122.4345091,41.12
47815.6,1,37.8170377,-122.4347757,40.05,2,37.8165698,-122.4344723,40.85
47815.8,1,37.8170626,-122.434741,40.02,2,37.816595,-122.4344367,40.91
47816,1,37.8170876,-122.4347064,40,2,37.8166207,-122.4344018,41.1
47816.2,1,37.8171128,-122.4346718,40.01,2,37.8166478,-122.4343687,41.07
47816.4,1,37.8171376,-122.4346371,39.9,2,37.8166742,-122.4343345,40.9
47816.6,1,37.8171623,-122.4346025,39.89,2,37.8167007,-122.4343006,40.89
47816.8,1,37.8171872,-122.434568,39.89,2,37.8167269,-122.4342661,41.05
47817,1,37.8172121,-122.4345334,39.96,2,37.8167528,-122.4342311,40.94
47817.2,1,37.8172371,-122.4344988,39.98,2,37.8167798,-122.4341978,40.79
47817.4,1,37.8172622,-122.4344643,40.08,2,37.8168056,-122.4341632,40.85
47817.6,1,37.8172874,-122.4344298,40.21,2,37.816831,-122.4341281,40.74
47817.8,1,37.8173126,-122.434395,40.28,2,37.8168557,-122.434092,40.84
47818,1,37.8173377,-122.4343601,40.32,2,37.81688,-122.4340552,41.05
47818.2,1,37.8173631,-122.4343254,40.3,2,37.8169049,-122.4340193,41.28
47818.4,1,37.8173882,-122.4342905,40.35,2,37.8169286,-122.4339818,41.02
47818.6,1,37.8174134,-122.4342555,40.47,2,37.8169521,-122.4339442,40.87
47818.8,1,37.8174388,-122.4342205,40.47,2,37.8169754,-122.4339065,40.57
47819,1,37.8174641,-122.4341857,40.49,2,37.8169984,-122.4338688,40.5
47819.2,1,37.8174898,-122.4341511,40.49,2,37.8170228,-122.4338325,41.32
47819.4,1,37.8175154,-122.4341165,40.51,2,37.8170463,-122.4337955,41.21
47819.6,1,37.8175413,-122.4340822,40.5,2,37.81707,-122.4337594,39.99
47819.8,1,37.8175674,-122.4340481,40.51,2,37.8170939,-122.4337238,39.55
47820,1,37.8175938,-122.4340144,40.5,2,37.8171179,-122.4336885,39.71
47820.2,1,37.8176202,-122.4339807,40.3,2,37.8171432,-122.4336545,39.73
47820.4,1,37.8176464,-122.4339471,40.26,2,37.8171674,-122.4336195,39.72
47820.6,1,37.8176723,-122.4339134,40.24,2,37.8171918,-122.4335848,39.95
47820.8,1,37.817698,-122.4338792,40.3,2,37.8172165,-122.4335502,39.96
47821,1,37.8177233,-122.4338446,40.24,2,37.8172415,-122.4335157,40.37
47821.2,1,37.8177486,-122.4338098,40.25,2,37.8172679,-122.4334824,40.26
47821.4,1,37.8177734,-122.4337747,40.25,2,37.8172931,-122.4334475,40.59
47821.6,1,37.8177981,-122.4337394,40.23,2,37.8173184,-122.4334123,40.52
47821.8,1,37.8178228,-122.4337042,40.1,2,37.8173438,-122.4333768,40.4
47822,1,37.8178473,-122.4336691,40.07,2,37.8173689,-122.433341,41.21
47822.2,1,37.817872,-122.4336338,40.11,2,37.8173946,-122.4333056,40.97
47822.4,1,37.8178965,-122.4335985,40.17,2,37.8174188,-122.4332688,40.45
47822.6,1,37.817921,-122.4335632,40.12,2,37.8174427,-122.4332316,41.36
47822.8,1,37.8179453,-122.4335275,40.24,2,37.8174661,-122.4331943,40.52
47823,1,37.8179696,-122.4334918,40.3,2,37.8174892,-122.4331567,40.88
47823.2,1,37.8179939,-122.433456,40.23,2,37.8175127,-122.4331196,40.39
47823.4,1,37.8180177,-122.4334201,39.99,2,37.8175344,-122.4330813,40.33
47823.6,1,37.8180416,-122.4333844,39.82,2,37.8175556,-122.4330425,40.36
47823.8,1,37.8180651,-122.4333484,39.91,2,37.8175761,-122.4330034,40.12
47824,1,37.8180885,-122.4333121,39.99,2,37.8175967,-122.4329647,40.06
47824.2,1,37.818112,-122.433276,40.14,2,37.8176182,-122.4329264,40.02
47824.4,1,37.8181356,-122.4332396,40.24,2,37.8176391,-122.4328877,39.78
47824.6,1,37.8181595,-122.4332035,40.23,2,37.8176608,-122.4328501,39.72
47824.8,1,37.8181836,-122.4331677,40.19,2,37.8176836,-122.4328139,39.73
47825,1,37.8182082,-122.4331322,40.2,2,37.8177076,-122.4327788,39.91
47825.2,1,37.8182329,-122.433097,40.09,2,37.8177328,-122.4327449,39.85
47825.4,1,37.8182574,-122.4330619,40.02,2,37.8177575,-122.4327105,39.8
